Employee_ID,Employment_Status,Hire_Date,Termination_Date,Total_Tenure_Months,Comp_vs_Market,Final_Salary,Avg_KPI_Career,Promotion_Count,Last_Promotion_Date,Exit_Reason,Attrition_Risk_Score
EMP_020940,Active,2023-11-22,,13,11.4%,"$153,000",0.6939,0,,,53.5
EMP_020941,Active,2023-11-22,,13,15.4%,"$96,000",0.6554,0,,,52.6
EMP_020942,Terminated,2023-11-22,2024-11-21,12,2.8%,"$133,000",0.5041,0,,Voluntary_Low_Engagement,63.6
EMP_020943,Active,2023-11-22,,13,10.6%,"$152,000",0.5747,0,,,65.1
EMP_020944,Active,2023-11-22,,13,6.3%,"$102,000",0.6962,0,,,50.9
EMP_020945,Terminated,2023-11-22,2024-05-22,6,4.8%,"$144,000",0.5774,0,,Voluntary_Better_Offer,65.2
EMP_020946,Active,2023-11-22,,13,14.1%,"$148,000",0.7837,0,,,48.9
EMP_020947,Active,2023-11-23,,13,10.3%,"$112,000",0.7531,0,,,48.5
EMP_020948,Active,2023-11-23,,13,7.6%,"$92,000",0.612,0,,,56.7
EMP_020949,Terminated,2023-11-23,2024-05-23,6,11.2%,"$124,000",0.6946,0,,Voluntary_Better_Offer,57.5
EMP_020950,Terminated,2023-11-23,2024-05-23,6,1.7%,"$103,000",0.695,0,,Voluntary_Better_Offer,54.9
EMP_020951,Active,2023-11-23,,13,2.7%,"$85,000",0.5822,0,,,62.6
EMP_020952,Active,2023-11-23,,13,8.4%,"$149,000",0.7408,0,,,46.1
EMP_020953,Active,2023-11-23,,13,2.6%,"$141,000",0.6565,0,,,61.5
EMP_020954,Active,2023-11-23,,13,17.4%,"$119,000",0.6716,0,,,53.6
EMP_020955,Active,2023-11-23,,13,14.0%,"$148,000",0.7028,0,,,51.3
EMP_020956,Active,2023-11-23,,13,7.1%,"$120,000",0.7447,0,,,56.5
EMP_020957,Active,2023-11-23,,13,6.1%,"$102,000",0.807,0,,,45.4
EMP_020958,Active,2023-11-23,,13,19.4%,"$99,000",0.7489,0,,,53.1
EMP_020959,Active,2023-11-23,,13,13.5%,"$127,000",0.7561,0,,,40.3
EMP_020960,Active,2023-11-24,,13,33.6%,"$149,000",0.9218,0,,,28.3
EMP_020961,Active,2023-11-24,,13,3.6%,"$143,000",0.5346,0,,,57.9
EMP_020962,Active,2023-11-24,,13,11.0%,"$153,000",0.7785,0,,,49.5
EMP_020963,Active,2023-11-24,,13,0.5%,"$86,000",0.6909,0,,,64.3
EMP_020964,Active,2023-11-24,,13,6.3%,"$91,000",0.7604,0,,,56.1
EMP_020965,Active,2023-11-24,,13,13.1%,"$147,000",0.8101,0,,,47.4
EMP_020966,Active,2023-11-24,,13,2.6%,"$141,000",0.5011,0,,,59.6
EMP_020967,Active,2023-11-24,,13,10.5%,"$92,000",0.7918,0,,,45.9
EMP_020968,Active,2023-11-24,,13,10.7%,"$144,000",0.6431,0,,,56.4
EMP_020969,Terminated,2023-11-25,2024-05-25,6,7.7%,"$109,000",0.6261,0,,Voluntary_Better_Offer,56.7
EMP_020970,Active,2023-11-25,,13,-1.2%,"$82,000",0.6742,0,,,60
EMP_020971,Active,2023-11-25,,13,14.9%,"$158,000",0.5498,0,,,56.4
EMP_020972,Active,2023-11-25,,13,6.3%,"$146,000",0.7428,0,,,50
EMP_020973,Active,2023-11-25,,13,20.9%,"$166,000",0.8382,0,,,45.3
EMP_020974,Active,2023-11-25,,13,16.4%,"$130,000",0.5419,0,,,61.3
EMP_020975,Active,2023-11-25,,13,15.6%,"$159,000",0.552,0,,,51.1
EMP_020976,Active,2023-11-25,,13,3.5%,"$142,000",0.6132,0,,,59.4
EMP_020977,Active,2023-11-25,,13,9.7%,"$105,000",0.6223,0,,,65.9
EMP_020978,Active,2023-11-25,,13,7.3%,"$92,000",0.6325,0,,,57.4
EMP_020979,Active,2023-11-25,,13,3.2%,"$99,000",0.6814,0,,,59.1
EMP_020980,Active,2023-11-25,,13,9.7%,"$94,000",0.5423,0,,,61.1
EMP_020981,Active,2023-11-25,,13,4.6%,"$90,000",0.7778,0,,,52.7
EMP_020982,Active,2023-11-25,,13,11.1%,"$113,000",0.7845,0,,,53.6
EMP_020983,Active,2023-11-25,,13,20.2%,"$103,000",0.7845,0,,,38.7
EMP_020984,Active,2023-11-25,,13,11.7%,"$93,000",0.8752,0,,,45.8
EMP_020985,Active,2023-11-25,,13,6.6%,"$108,000",0.7046,0,,,58.4
EMP_020986,Active,2023-11-25,,13,8.1%,"$109,000",0.7454,0,,,49.5
EMP_020987,Active,2023-11-26,,13,7.1%,"$108,000",0.7469,0,,,60
EMP_020988,Active,2023-11-26,,13,7.8%,"$104,000",0.6222,0,,,55.5
EMP_020989,Active,2023-11-26,,13,12.8%,"$155,000",0.7302,0,,,49.3
EMP_020990,Active,2023-11-26,,13,16.9%,"$100,000",0.6251,0,,,53.7
EMP_020991,Terminated,2023-11-26,2024-11-25,12,0.2%,"$112,000",0.5646,0,,Voluntary_Low_Engagement,64.4
EMP_020992,Active,2023-11-26,,13,3.7%,"$105,000",0.7372,0,,,53
EMP_020993,Active,2023-11-27,,13,3.2%,"$142,000",0.6702,0,,,56.6
EMP_020994,Active,2023-11-27,,13,23.0%,"$160,000",0.7758,0,,,42.2
EMP_020995,Terminated,2023-11-27,2024-07-27,8,-1.6%,"$84,000",0.5574,0,,Voluntary_Low_Engagement,68.8
EMP_020996,Active,2023-11-27,,13,31.7%,"$133,000",0.8473,0,,,39.8
EMP_020997,Active,2023-11-27,,13,4.1%,"$89,000",0.7067,0,,,54.9
EMP_020998,Active,2023-11-27,,13,5.9%,"$118,000",0.6357,0,,,52.6
EMP_020999,Active,2023-11-27,,13,13.7%,"$156,000",0.7066,0,,,55.2
EMP_021000,Active,2023-11-27,,13,7.0%,"$147,000",0.757,0,,,51.8
EMP_021001,Active,2023-11-27,,13,13.5%,"$127,000",0.5667,0,,,57.8
EMP_021002,Active,2023-11-28,,13,5.0%,"$106,000",0.6546,0,,,62.5
EMP_021003,Active,2023-11-28,,13,-3.9%,"$132,000",0.7139,0,,,66.7
EMP_021004,Terminated,2023-11-28,2024-09-27,10,5.0%,"$90,000",0.6173,0,,Voluntary_Low_Engagement,57.1
EMP_021005,Active,2023-11-28,,13,-1.2%,"$128,000",0.647,0,,,58
EMP_021006,Active,2023-11-28,,13,15.3%,"$111,000",0.8182,0,,,43
EMP_021007,Active,2023-11-28,,13,5.8%,"$159,000",0.5494,0,,,61.4
EMP_021008,Active,2023-11-28,,13,22.7%,"$124,000",0.7897,0,,,42.8
EMP_021009,Active,2023-11-28,,13,23.1%,"$118,000",0.8613,0,,,37.3
EMP_021010,Terminated,2023-11-28,2024-10-27,11,26.2%,"$141,000",0.9207,0,,Voluntary_Personal,34.7
EMP_021011,Terminated,2023-11-28,2024-05-28,6,9.4%,"$150,000",0.6379,0,,Voluntary_Low_Engagement,51.7
EMP_021012,Active,2023-11-28,,13,9.4%,"$94,000",0.7878,0,,,51.6
EMP_021013,Active,2023-11-28,,13,0.0%,"$138,000",0.606,0,,,63.1
EMP_021014,Active,2023-11-28,,13,6.2%,"$146,000",0.5835,0,,,61.7
EMP_021015,Active,2023-11-28,,13,6.0%,"$88,000",0.6786,0,,,54.2
EMP_021016,Active,2023-11-29,,13,14.7%,"$98,000",0.7446,0,,,48.7
EMP_021017,Active,2023-11-29,,13,18.4%,"$178,000",0.7168,0,,,50.2
EMP_021018,Active,2023-11-29,,13,15.3%,"$159,000",0.8422,0,,,44.9
EMP_021019,Active,2023-11-29,,13,6.1%,"$91,000",0.6407,0,,,57.6
EMP_021020,Active,2023-11-29,,13,11.9%,"$145,000",0.8785,0,,,40.5
EMP_021021,Active,2023-11-29,,13,14.3%,"$98,000",0.8686,0,,,49.1
EMP_021022,Active,2023-11-29,,13,5.3%,"$118,000",0.769,0,,,52.6
EMP_021023,Active,2023-11-29,,13,16.5%,"$118,000",0.8864,0,,,49.4
EMP_021024,Active,2023-11-30,,13,19.9%,"$115,000",0.8447,0,,,40.1
EMP_021025,Active,2023-11-30,,13,-6.7%,"$94,000",0.5462,0,,,71.2
EMP_021026,Active,2023-11-30,,13,3.6%,"$142,000",0.7617,0,,,52.6
EMP_021027,Active,2023-11-30,,13,14.7%,"$158,000",0.5702,0,,,62.8
EMP_021028,Terminated,2023-11-30,2024-10-29,11,4.0%,"$100,000",0.5589,0,,Voluntary_Personal,59.4
EMP_021029,Terminated,2023-11-30,2024-05-30,6,14.2%,"$157,000",0.7488,0,,Voluntary_Better_Offer,46.2
EMP_021030,Active,2023-11-30,,13,12.7%,"$97,000",0.699,0,,,55.3
EMP_021031,Terminated,2023-11-30,2024-08-29,9,1.0%,"$84,000",0.5631,0,,Voluntary_Low_Engagement,62.7
EMP_021032,Terminated,2023-11-30,2024-05-30,6,13.6%,"$115,000",0.6599,0,,Voluntary_Better_Offer,51.7
EMP_021033,Active,2023-11-30,,13,13.9%,"$157,000",0.7568,0,,,43
EMP_021034,Active,2023-12-01,,12,9.6%,"$105,000",0.7744,0,,,52.4
EMP_021035,Active,2023-12-01,,12,7.0%,"$139,000",0.8106,0,,,54
EMP_021036,Active,2023-12-01,,12,10.1%,"$143,000",0.726,0,,,61.2
EMP_021037,Active,2023-12-01,,12,3.3%,"$105,000",0.6278,0,,,54.9
EMP_021038,Active,2023-12-01,,12,7.2%,"$139,000",0.7398,0,,,45.1
EMP_021039,Active,2023-12-01,,12,2.0%,"$87,000",0.5314,0,,,63.2
EMP_021040,Terminated,2023-12-01,2024-08-30,9,5.6%,"$118,000",0.534,0,,Voluntary_Low_Engagement,63.8
EMP_021041,Active,2023-12-01,,12,14.5%,"$172,000",0.5886,0,,,58
EMP_021042,Terminated,2023-12-01,2024-09-30,10,9.0%,"$93,000",0.6397,0,,Voluntary_Personal,53.9
EMP_021043,Active,2023-12-01,,12,-1.5%,"$100,000",0.524,0,,,72.2
EMP_021044,Active,2023-12-01,,12,4.6%,"$87,000",0.5702,0,,,58.1
EMP_021045,Active,2023-12-01,,12,2.3%,"$154,000",0.5756,0,,,68.4
EMP_021046,Active,2023-12-01,,12,2.7%,"$133,000",0.5944,0,,,66.1
EMP_021047,Terminated,2023-12-01,2024-09-30,10,1.2%,"$102,000",0.5668,0,,Voluntary_Low_Engagement,58
EMP_021048,Active,2023-12-01,,12,7.6%,"$140,000",0.6639,0,,,57.1
EMP_021049,Active,2023-12-01,,12,27.0%,"$175,000",0.8478,0,,,37.4
EMP_021050,Active,2023-12-02,,12,6.9%,"$139,000",0.7704,0,,,53.7
EMP_021051,Active,2023-12-02,,12,11.2%,"$95,000",0.8453,0,,,41.9
EMP_021052,Active,2023-12-02,,12,14.9%,"$158,000",0.628,0,,,47.2
EMP_021053,Active,2023-12-02,,12,-2.6%,"$134,000",0.7414,0,,,64.8
EMP_021054,Active,2023-12-02,,12,9.1%,"$91,000",0.6198,0,,,49.9
EMP_021055,Active,2023-12-02,,12,21.3%,"$167,000",0.7065,0,,,52.7
EMP_021056,Active,2023-12-02,,12,-1.0%,"$136,000",0.7512,0,,,54.9
EMP_021057,Active,2023-12-02,,12,-2.7%,"$126,000",0.5008,0,,,69.5
EMP_021058,Terminated,2023-12-03,2024-10-02,10,1.8%,"$153,000",0.5265,0,,Voluntary_Low_Engagement,63.1
EMP_021059,Active,2023-12-03,,12,10.4%,"$106,000",0.6613,0,,,54.1
EMP_021060,Active,2023-12-03,,12,6.5%,"$108,000",0.4914,0,,,71.4
EMP_021061,Active,2023-12-03,,12,16.3%,"$97,000",0.6178,0,,,51.6
EMP_021062,Active,2023-12-03,,12,6.7%,"$119,000",0.5582,0,,,65.4
EMP_021063,Terminated,2023-12-03,2024-06-02,6,-3.6%,"$93,000",0.5591,0,,Voluntary_Personal,62.4
EMP_021064,Active,2023-12-03,,12,5.6%,"$145,000",0.4811,0,,,59.9
EMP_021065,Active,2023-12-03,,12,-7.6%,"$103,000",0.4592,0,,,69.4
EMP_021066,Terminated,2023-12-03,2024-06-02,6,12.2%,"$96,000",0.5612,0,,Voluntary_Low_Engagement,58.1
EMP_021067,Active,2023-12-03,,12,9.5%,"$105,000",0.8438,0,,,48.8
EMP_021068,Active,2023-12-03,,12,4.6%,"$144,000",0.7622,0,,,52.1
EMP_021069,Active,2023-12-03,,12,15.9%,"$99,000",0.6819,0,,,51.8
EMP_021070,Active,2023-12-03,,12,10.0%,"$143,000",0.698,0,,,55.8
EMP_021071,Active,2023-12-04,,12,8.5%,"$149,000",0.7878,0,,,52.9
EMP_021072,Active,2023-12-04,,12,-2.4%,"$127,000",0.7312,0,,,60.2
EMP_021073,Active,2023-12-04,,12,15.8%,"$159,000",0.6989,0,,,53.3
EMP_021074,Active,2023-12-04,,12,25.5%,"$127,000",0.759,0,,,46.1
EMP_021075,Active,2023-12-04,,12,1.8%,"$132,000",0.6988,0,,,59.2
EMP_021076,Active,2023-12-04,,12,-3.0%,"$133,000",0.6252,0,,,62.1
EMP_021077,Terminated,2023-12-04,2024-10-03,10,22.8%,"$169,000",0.7017,0,,Voluntary_Low_Engagement,50.8
EMP_021078,Active,2023-12-04,,12,4.8%,"$144,000",0.6469,0,,,52.4
EMP_021079,Active,2023-12-04,,12,12.2%,"$125,000",0.7886,0,,,42.9
EMP_021080,Active,2023-12-04,,12,20.6%,"$100,000",0.8472,0,,,33.7
EMP_021081,Active,2023-12-04,,12,21.5%,"$104,000",0.936,0,,,39
EMP_021082,Active,2023-12-05,,12,11.7%,"$107,000",0.8508,0,,,45.6
EMP_021083,Terminated,2023-12-05,2024-06-04,6,3.2%,"$99,000",0.5918,0,,Voluntary_Low_Engagement,65.4
EMP_021084,Active,2023-12-05,,12,8.1%,"$140,000",0.4669,0,,,64.5
EMP_021085,Active,2023-12-05,,12,5.0%,"$106,000",0.7458,0,,,50.1
EMP_021086,Active,2023-12-06,,12,14.6%,"$158,000",0.681,0,,,54
EMP_021087,Terminated,2023-12-06,2024-10-05,10,5.9%,"$118,000",0.772,0,,Voluntary_Better_Offer,54.3
EMP_021088,Active,2023-12-06,,12,3.8%,"$100,000",0.6128,0,,,59.6
EMP_021089,Active,2023-12-06,,12,8.6%,"$110,000",0.7037,0,,,53.1
EMP_021090,Active,2023-12-06,,12,1.5%,"$97,000",0.6243,0,,,68.8
EMP_021091,Active,2023-12-06,,12,3.2%,"$88,000",0.8211,0,,,55.5
EMP_021092,Active,2023-12-06,,12,-7.4%,"$127,000",0.6076,0,,,64.2
EMP_021093,Terminated,2023-12-06,2024-06-05,6,-4.5%,"$92,000",0.6344,0,,Voluntary_Better_Offer,57.9
EMP_021094,Terminated,2023-12-06,2024-10-05,10,-6.5%,"$104,000",0.4807,0,,Voluntary_Better_Offer,67.6
EMP_021095,Active,2023-12-06,,12,-4.6%,"$131,000",0.6256,0,,,67.9
EMP_021096,Active,2023-12-06,,12,11.1%,"$95,000",0.7131,0,,,48.6
EMP_021097,Active,2023-12-06,,12,5.1%,"$136,000",0.6121,0,,,58
EMP_021098,Active,2023-12-07,,12,3.9%,"$100,000",0.5719,0,,,60.3
EMP_021099,Terminated,2023-12-07,2024-07-07,7,5.1%,"$87,000",0.8652,0,,Voluntary_Better_Offer,51.3
EMP_021100,Active,2023-12-07,,12,14.8%,"$116,000",0.8239,0,,,51.4
EMP_021101,Active,2023-12-07,,12,6.4%,"$88,000",0.7733,0,,,51.5
EMP_021102,Active,2023-12-07,,12,26.4%,"$141,000",0.7192,0,,,43.8
EMP_021103,Active,2023-12-07,,12,16.4%,"$100,000",0.7133,0,,,48.6
EMP_021104,Active,2023-12-07,,12,-0.6%,"$137,000",0.6089,0,,,63.3
EMP_021105,Active,2023-12-07,,12,13.6%,"$156,000",0.7576,0,,,54.5
EMP_021106,Active,2023-12-07,,12,7.3%,"$92,000",0.6355,0,,,66.1
EMP_021107,Terminated,2023-12-07,2024-07-07,7,17.7%,"$153,000",0.6976,0,,Voluntary_Low_Engagement,59
EMP_021108,Active,2023-12-07,,12,7.8%,"$89,000",0.7458,0,,,52.9
EMP_021109,Active,2023-12-07,,12,8.8%,"$93,000",0.6355,0,,,58.3
EMP_021110,Active,2023-12-07,,12,21.5%,"$123,000",0.9412,0,,,33.4
EMP_021111,Active,2023-12-08,,12,20.7%,"$103,000",0.7705,0,,,53.5
EMP_021112,Active,2023-12-08,,12,7.7%,"$103,000",0.8058,0,,,49.4
EMP_021113,Active,2023-12-08,,12,0.6%,"$112,000",0.6786,0,,,61.2
EMP_021114,Active,2023-12-08,,12,8.9%,"$150,000",0.5891,0,,,59.4
EMP_021115,Active,2023-12-08,,12,10.6%,"$112,000",0.5768,0,,,53.9
EMP_021116,Active,2023-12-08,,12,26.5%,"$174,000",0.6903,0,,,41.4
EMP_021117,Active,2023-12-08,,12,15.8%,"$159,000",0.8318,0,,,35.6
EMP_021118,Active,2023-12-08,,12,7.1%,"$92,000",0.7444,0,,,54.9
EMP_021119,Active,2023-12-09,,12,18.3%,"$120,000",0.8344,0,,,43.5
EMP_021120,Active,2023-12-09,,12,9.7%,"$151,000",0.7255,0,,,51.6
EMP_021121,Active,2023-12-09,,12,1.9%,"$98,000",0.6601,0,,,56.4
EMP_021122,Active,2023-12-09,,12,0.8%,"$84,000",0.7307,0,,,55.8
EMP_021123,Active,2023-12-09,,12,2.5%,"$114,000",0.719,0,,,56.1
EMP_021124,Active,2023-12-09,,12,11.6%,"$93,000",0.7944,0,,,49.9
EMP_021125,Active,2023-12-09,,12,8.4%,"$149,000",0.7894,0,,,51.1
EMP_021126,Active,2023-12-09,,12,39.6%,"$141,000",0.9319,0,,,36.1
EMP_021127,Active,2023-12-10,,12,14.5%,"$157,000",0.6132,0,,,59.8
EMP_021128,Active,2023-12-10,,12,4.4%,"$143,000",0.709,0,,,53.7
EMP_021129,Active,2023-12-10,,12,11.2%,"$107,000",0.6575,0,,,53
EMP_021130,Active,2023-12-10,,12,17.1%,"$112,000",0.5834,0,,,57.6
EMP_021131,Active,2023-12-10,,12,2.8%,"$104,000",0.5051,0,,,68.4
EMP_021132,Active,2023-12-10,,12,11.7%,"$145,000",0.5678,0,,,55
EMP_021133,Active,2023-12-10,,12,6.6%,"$119,000",0.7423,0,,,52.9
EMP_021134,Active,2023-12-10,,12,4.3%,"$143,000",0.768,0,,,56.7
EMP_021135,Active,2023-12-11,,12,11.9%,"$96,000",0.7296,0,,,46.9
EMP_021136,Active,2023-12-11,,12,3.6%,"$105,000",0.8071,0,,,58
EMP_021137,Active,2023-12-11,,12,6.0%,"$91,000",0.606,0,,,62.2
EMP_021138,Active,2023-12-11,,12,17.0%,"$152,000",0.7938,0,,,44.8
EMP_021139,Active,2023-12-11,,12,10.5%,"$106,000",0.7403,0,,,60.9
EMP_021140,Terminated,2023-12-11,2024-08-10,8,19.8%,"$102,000",0.5264,0,,Voluntary_Low_Engagement,52
EMP_021141,Active,2023-12-11,,12,3.0%,"$115,000",0.7895,0,,,57.5
EMP_021142,Terminated,2023-12-11,2024-06-10,6,4.0%,"$143,000",0.5586,0,,Voluntary_Personal,61.8
EMP_021143,Active,2023-12-11,,12,4.5%,"$135,000",0.6441,0,,,59.9
EMP_021144,Terminated,2023-12-11,2024-10-10,10,13.4%,"$126,000",0.63,0,,Voluntary_Low_Engagement,59.9
EMP_021145,Active,2023-12-11,,12,9.1%,"$150,000",0.6062,0,,,59.1
EMP_021146,Active,2023-12-11,,12,-2.5%,"$99,000",0.5224,0,,,64.1
EMP_021147,Terminated,2023-12-11,2024-06-10,6,9.2%,"$93,000",0.6989,0,,Voluntary_Better_Offer,49.7
EMP_021148,Active,2023-12-11,,12,5.7%,"$137,000",0.6369,0,,,63.5
EMP_021149,Active,2023-12-12,,12,16.9%,"$112,000",0.66,0,,,53.5
EMP_021150,Active,2023-12-12,,12,24.0%,"$106,000",0.8018,0,,,42
EMP_021151,Active,2023-12-12,,12,10.1%,"$111,000",0.5985,0,,,63.2
EMP_021152,Terminated,2023-12-12,2024-06-11,6,-9.7%,"$124,000",0.5588,0,,Involuntary_Performance,71
EMP_021153,Terminated,2023-12-12,2024-07-12,7,15.4%,"$159,000",0.7254,0,,Voluntary_Better_Offer,44
EMP_021154,Active,2023-12-12,,12,9.8%,"$94,000",0.6248,0,,,51
EMP_021155,Active,2023-12-12,,12,20.1%,"$115,000",0.7393,0,,,47
EMP_021156,Active,2023-12-12,,12,11.2%,"$107,000",0.7046,0,,,48
EMP_021157,Active,2023-12-12,,12,2.3%,"$140,000",0.8371,0,,,54.5
EMP_021158,Active,2023-12-12,,12,11.6%,"$168,000",0.6103,0,,,61.1
EMP_021159,Active,2023-12-13,,12,7.7%,"$148,000",0.7723,0,,,47.4
EMP_021160,Active,2023-12-13,,12,19.7%,"$133,000",0.9128,0,,,37.2
EMP_021161,Active,2023-12-13,,12,3.7%,"$142,000",0.6372,0,,,63.8
EMP_021162,Active,2023-12-13,,12,6.6%,"$108,000",0.6145,0,,,53.7
EMP_021163,Terminated,2023-12-13,2024-08-12,8,-4.1%,"$132,000",0.7919,0,,Voluntary_Better_Offer,60.2
EMP_021164,Terminated,2023-12-13,2024-09-11,9,1.7%,"$103,000",0.6052,0,,Voluntary_Low_Engagement,67.1
EMP_021165,Active,2023-12-13,,12,13.6%,"$127,000",0.652,0,,,56.1
EMP_021166,Active,2023-12-13,,12,8.5%,"$149,000",0.7122,0,,,54.7
EMP_021167,Active,2023-12-13,,12,4.4%,"$106,000",0.8064,0,,,50.8
EMP_021168,Active,2023-12-13,,12,16.9%,"$130,000",0.8824,0,,,44.3
EMP_021169,Terminated,2023-12-13,2024-07-13,7,0.1%,"$112,000",0.5608,0,,Voluntary_Better_Offer,62.5
EMP_021170,Active,2023-12-13,,12,8.7%,"$149,000",0.7299,0,,,51.6
EMP_021171,Terminated,2023-12-13,2024-10-12,10,17.4%,"$131,000",0.566,0,,Voluntary_Low_Engagement,56.1
EMP_021172,Active,2023-12-14,,12,24.1%,"$138,000",0.8374,0,,,40.4
EMP_021173,Active,2023-12-14,,12,12.9%,"$146,000",0.6648,0,,,43.5
EMP_021174,Terminated,2023-12-14,2024-09-12,9,11.5%,"$93,000",0.5746,0,,Voluntary_Low_Engagement,56
EMP_021175,Active,2023-12-14,,12,17.2%,"$118,000",0.7748,0,,,46.3
EMP_021176,Active,2023-12-14,,12,11.4%,"$113,000",0.6729,0,,,54.6
EMP_021177,Active,2023-12-14,,12,0.2%,"$130,000",0.8357,0,,,54
EMP_021178,Active,2023-12-14,,12,0.1%,"$112,000",0.7034,0,,,57.4
EMP_021179,Active,2023-12-14,,12,4.4%,"$143,000",0.5677,0,,,66.4
EMP_021180,Active,2023-12-14,,12,11.5%,"$92,000",0.576,0,,,54.8
EMP_021181,Active,2023-12-14,,12,2.5%,"$88,000",0.6789,0,,,53.9
EMP_021182,Active,2023-12-14,,12,12.5%,"$96,000",0.7348,0,,,49.1
EMP_021183,Active,2023-12-15,,12,34.7%,"$136,000",0.8366,0,,,31.9
EMP_021184,Terminated,2023-12-15,2024-06-14,6,-1.6%,"$99,000",0.7902,0,,Voluntary_Better_Offer,55.4
EMP_021185,Terminated,2023-12-15,2024-06-14,6,22.1%,"$158,000",0.6101,0,,Voluntary_Low_Engagement,53.4
EMP_021186,Active,2023-12-15,,12,5.2%,"$158,000",0.6828,0,,,54.7
EMP_021187,Active,2023-12-15,,12,8.0%,"$140,000",0.6096,0,,,55.1
EMP_021188,Active,2023-12-15,,12,9.3%,"$94,000",0.682,0,,,49.8
EMP_021189,Active,2023-12-15,,12,1.3%,"$97,000",0.7115,0,,,62.7
EMP_021190,Active,2023-12-15,,12,0.9%,"$86,000",0.7508,0,,,55.4
EMP_021191,Active,2023-12-15,,12,12.6%,"$108,000",0.5604,0,,,66.5
EMP_021192,Active,2023-12-15,,12,15.6%,"$111,000",0.7839,0,,,45.5
EMP_021193,Active,2023-12-16,,12,30.3%,"$111,000",0.8223,0,,,37.6
EMP_021194,Active,2023-12-16,,12,22.1%,"$104,000",0.5793,0,,,52.3
EMP_021195,Active,2023-12-16,,12,6.3%,"$107,000",0.5943,0,,,49.2
EMP_021196,Terminated,2023-12-16,2024-11-14,11,6.3%,"$91,000",0.7203,0,,Voluntary_Personal,50.1
EMP_021197,Active,2023-12-16,,12,4.2%,"$105,000",0.5675,0,,,68.7
EMP_021198,Active,2023-12-16,,12,11.3%,"$92,000",0.7972,0,,,47.8
EMP_021199,Active,2023-12-16,,12,24.3%,"$126,000",0.7816,0,,,46.2
EMP_021200,Active,2023-12-16,,12,1.6%,"$140,000",0.5662,0,,,65.7
EMP_021201,Active,2023-12-16,,12,8.8%,"$149,000",0.6743,0,,,49.9
EMP_021202,Active,2023-12-17,,12,6.7%,"$119,000",0.7538,0,,,51.7
EMP_021203,Active,2023-12-17,,12,-2.7%,"$81,000",0.6456,0,,,56.9
EMP_021204,Active,2023-12-17,,12,9.1%,"$122,000",0.5798,0,,,59.3
EMP_021205,Active,2023-12-17,,12,0.3%,"$130,000",0.7026,0,,,55.5
EMP_021206,Active,2023-12-17,,12,2.0%,"$140,000",0.5445,0,,,68.9
EMP_021207,Active,2023-12-17,,12,22.6%,"$168,000",0.7789,0,,,40.7
EMP_021208,Terminated,2023-12-17,2024-11-15,11,-3.4%,"$98,000",0.6602,0,,Voluntary_Low_Engagement,65.4
EMP_021209,Active,2023-12-17,,12,8.0%,"$120,000",0.6359,0,,,62.5
EMP_021210,Active,2023-12-17,,12,31.1%,"$132,000",0.7851,0,,,37
EMP_021211,Terminated,2023-12-17,2024-08-16,8,7.0%,"$147,000",0.6156,0,,Voluntary_Better_Offer,55.7
EMP_021212,Active,2023-12-18,,12,8.9%,"$141,000",0.6968,0,,,53.9
EMP_021213,Active,2023-12-18,,12,6.1%,"$91,000",0.8386,0,,,40.8
EMP_021214,Active,2023-12-18,,12,19.2%,"$133,000",0.7345,0,,,53.8
EMP_021215,Active,2023-12-18,,12,14.5%,"$110,000",0.6137,0,,,56.8
EMP_021216,Active,2023-12-18,,12,19.5%,"$121,000",0.7348,0,,,49.7
EMP_021217,Active,2023-12-18,,12,2.1%,"$140,000",0.5908,0,,,61.9
EMP_021218,Active,2023-12-18,,12,20.1%,"$165,000",0.8578,0,,,46.3
EMP_021219,Active,2023-12-18,,12,11.5%,"$95,000",0.7976,0,,,49.7
EMP_021220,Active,2023-12-18,,12,12.0%,"$93,000",0.6769,0,,,54.3
EMP_021221,Active,2023-12-18,,12,-3.3%,"$83,000",0.642,0,,,61.1
EMP_021222,Active,2023-12-18,,12,3.9%,"$100,000",0.68,0,,,58.5
EMP_021223,Active,2023-12-18,,12,17.7%,"$101,000",0.6464,0,,,47
EMP_021224,Active,2023-12-18,,12,9.6%,"$105,000",0.6379,0,,,61.5
EMP_021225,Active,2023-12-18,,12,-0.2%,"$85,000",0.6196,0,,,60.7
EMP_021226,Active,2023-12-18,,12,28.2%,"$106,000",0.8597,0,,,41.5
EMP_021227,Terminated,2023-12-18,2024-06-17,6,5.7%,"$88,000",0.6878,0,,Voluntary_Personal,56.9
EMP_021228,Active,2023-12-18,,12,8.0%,"$140,000",0.6423,0,,,60.6
EMP_021229,Active,2023-12-18,,12,25.5%,"$120,000",0.827,0,,,39.9
EMP_021230,Active,2023-12-19,,12,5.4%,"$101,000",0.7847,0,,,53.2
EMP_021231,Active,2023-12-19,,12,29.2%,"$144,000",0.6808,0,,,46.3
EMP_021232,Active,2023-12-19,,12,3.6%,"$142,000",0.6876,0,,,62.5
EMP_021233,Active,2023-12-19,,12,1.3%,"$102,000",0.7732,0,,,56.6
EMP_021234,Active,2023-12-19,,12,10.0%,"$143,000",0.7972,0,,,45.9
EMP_021235,Active,2023-12-19,,12,8.1%,"$92,000",0.588,0,,,56
EMP_021236,Active,2023-12-19,,12,9.9%,"$111,000",0.7449,0,,,56.2
